"id","version","crossreferencet","definitiond","entrya","nounadjplurale","nounadjpluralsyllf","partofspeechc","sentenceenglishs","sentenceq","sentencesyllr","syllabaryb","vfirstpresg","vfirstpresh","vsecondimperm","vsecondimpersylln","vthirdinfo","vthirdinfsyllp","vthirdpasti","vthirdpastsyllj","vthirdpresk","vthirdpressylll","entrytranslit","nounadjpluraltranslit","sentencetranslit","vfirstprestranslit","vsecondimpertranslit","vthirdinftranslit","vthirdpasttranslit","vthirdprestranslit","entrytone","nounadjpluraltone","vfirstprestone","vsecondimpertone","vthirdinftone","vthirdpasttone","vthirdprestone","source","definitionlarge","etymology","category","notes","modified"
124843,0,"","acquaintance","didolisdi","","","","","","","ᏗᏙᎵᏍᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Acquaintance.mp3","2020-10-11 17:38:11"
124844,0,"","acquire","otseliigvnedi","","","","","","","ᎣᏤᎵᎢᎬᏁᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Acquire.mp3","2020-10-11 17:38:11"
124845,0,"","acquit","didayohisdi","","","","","","","ᏗᏓᏲᎯᏍᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Acquit.mp3","2020-10-11 17:38:11"
124846,0,"","acquittal","dvdayosgv","","","","","","","ᏛᏓᏲᏍᎬ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Acquittal.mp3","2020-10-11 17:38:11"
124847,0,"","acres","itsutlilodv","","","","","","","ᎢᏧᏟᎶᏛ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Acres.mp3","2020-10-11 17:38:11"
124848,0,"","across","diganadihisdi","","","","","","","ᏗᎦᎾᏗᎯᏍᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Across.mp3","2020-10-11 17:38:11"
124849,0,"","act","iyadvnehi","","","","","","","ᎢᏯᏛᏁᎯ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Act.mp3","2020-10-11 17:38:11"
124850,0,"","acted","nudvnelv","","","","","","","ᏄᏛᏁᎸ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Acted.mp3","2020-10-11 17:38:11"
124851,0,"","action","alitelvdi","","","","","","","ᎠᎵᏖᎸᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Action.mp3","2020-10-11 17:38:11"
124852,0,"","activity","alinigvnedii","","","","","","","ᎠᎵᏂᎬᏁᏗᎢ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Activity.mp3","2020-10-11 17:38:11"
124853,0,"","actor","advnelisgi","","","","","","","ᎠᏛᏁᎵᏍᎩ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Actor.mp3","2020-10-11 17:38:11"
124854,0,"","actual","udohiyusv","","","","","","","ᎤᏙᎯᏳᏒ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Actual.mp3","2020-10-11 17:38:11"
124855,0,"","actually","udohiyuhiya","","","","","","","ᎤᏙᎯᏳᎯᏯ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Actually.mp3","2020-10-11 17:38:11"
124856,0,"","actuate","alenvdi","","","","","","","ᎠᎴᏅᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Actuate.mp3","2020-10-11 17:38:11"
124857,0,"","acumen","uwolatsati","","","","","","","ᎤᏬᎳᏣᏘ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Acumen.mp3","2020-10-11 17:38:11"
124858,0,"","adam","adawi","","","","","","","ᎠᏓᏫ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Adam.mp3","2020-10-11 17:38:11"
124859,0,"","adapted","yelididolagiigvnelv","","","","","","","ᏰᎵᏗᏙᎳᎩᎢᎬᏁᎸ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Adapted.mp3","2020-10-11 17:38:11"
124860,0,"","add","gatlisodi","","","","","","","ᎦᏟᏐᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Add.mp3","2020-10-11 17:38:11"
124861,0,"","added","gatlisanvhi","","","","","","","ᎦᏟᏌᏅᎯ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Added.mp3","2020-10-11 17:38:11"
124862,0,"","adder","inadv","","","","","","","ᎢᎾᏛ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Adder.mp3","2020-10-11 17:38:11"
124863,0,"","addict","uganasisgi","","","","","","","ᎤᎦᎾᏏᏍᎩ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Addict.mp3","2020-10-11 17:38:11"
124864,0,"","addition","gatlisodigi","","","","","","","ᎦᏟᏐᏗᎩ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Addition.mp3","2020-10-11 17:38:11"
124865,0,"","additional","digatlisanvhi","","","","","","","ᏗᎦᏟᏌᏅᎯ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Additional.mp3","2020-10-11 17:38:11"
124866,0,"","address","nahnagesvwasesdi","","","","","","","ᎾᎿᎨᏒᏩᏎᏍᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Address.mp3","2020-10-11 17:38:11"
124867,0,"","addressed","nahnagesvwasesdi","","","","","","","ᎾᎿᎨᏒᏩᏎᏍᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Addressed.mp3","2020-10-11 17:38:11"
124868,0,"","addressee","watsinvnelvtsunesdi","","","","","","","ᏩᏥᏅᏁᎸᏧᏁᏍᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Addressee.mp3","2020-10-11 17:38:11"
124869,0,"","adieu","adayolisdi","","","","","","","ᎠᏓᏲᎵᏍᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Adieu.mp3","2020-10-11 17:38:11"
124870,0,"","adjourn","diyelihisdi","","","","","","","ᏗᏰᎵᎯᏍᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Adjourn.mp3","2020-10-11 17:38:11"
124871,0,"","adjourned","duniyelisv","","","","","","","ᏚᏂᏰᎵᏒ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Adjourned.mp3","2020-10-11 17:38:11"
124872,0,"","adjudge","didagudanedi","","","","","","","ᏗᏓᎫᏓᏁᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Adjudge.mp3","2020-10-11 17:38:11"
124873,0,"","adjust","osdvigvnedi","","","","","","","ᎣᏍᏛᎢᎬᏁᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Adjust.mp3","2020-10-11 17:38:11"
124874,0,"","adjusted","osdvigvnelv","","","","","","","ᎣᏍᏛᎢᎬᏁᎸ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Adjusted.mp3","2020-10-11 17:38:11"
124875,0,"","adjusting","osdvnagvnehv","","","","","","","ᎣᏍᏛᎾᎬᏁᎲ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Adjusting.mp3","2020-10-11 17:38:11"
124876,0,"","adjustment","osdvnanvnehv","","","","","","","ᎣᏍᏛᎾᏅᏁᎲ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Adjustment.mp3","2020-10-11 17:38:11"
124877,0,"","administration","nunigvwiyusadegi","","","","","","","ᏄᏂᎬᏫᏳᏌᏕᎩ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Administration.mp3","2020-10-11 17:38:11"
124878,0,"","admirable","atsilvquodiyu","","","","","","","ᎠᏥᎸᏉᏗᏳ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Admirable.mp3","2020-10-11 17:38:11"
124879,0,"","admiration","galvquododiyu","","","","","","","ᎦᎸᏉᏙᏗᏳ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Admiration.mp3","2020-10-11 17:38:11"
