"id","version","crossreferencet","definitiond","entrya","nounadjplurale","nounadjpluralsyllf","partofspeechc","sentenceenglishs","sentenceq","sentencesyllr","syllabaryb","vfirstpresg","vfirstpresh","vsecondimperm","vsecondimpersylln","vthirdinfo","vthirdinfsyllp","vthirdpasti","vthirdpastsyllj","vthirdpresk","vthirdpressylll","entrytranslit","nounadjpluraltranslit","sentencetranslit","vfirstprestranslit","vsecondimpertranslit","vthirdinftranslit","vthirdpasttranslit","vthirdprestranslit","entrytone","nounadjpluraltone","vfirstprestone","vsecondimpertone","vthirdinftone","vthirdpasttone","vthirdprestone","source","definitionlarge","etymology","category","notes","modified"
101008,1,"","Crow.; biol. <em>Corvus brachyrhynchos.</em>","koga","","","n","","","","ᎪᎦ","","","","","","","","","","","goga","","","","","","","","koga","","","","","","","rrd","","","","","2018-12-22 15:22:31"
101009,1,"","Cigarette.; Cigar","goksdi","","","n","","","","ᎪᎦᏍᏗ","","","","","","","","","","","gogasdi","","","","","","","","goksdi","","","","","","","rrd","","","","","2018-12-22 15:22:31"
101010,2,"","Summer (1st new moon in April to the 1st new moon in October)","gogi","","","n","… when the branch may already become tender, and may put forth the leaves, ye know that nigh is <u>the summer</u>;","[ᎹᎦ 13:28]","… ᎤᏩᏂᎦᎸ ᎿᏉ ᎤᏓᎨ ᏂᎦᎵᏍᏓ, ᎠᎴ ᏥᎦᎵᏍᏚᎲᏍᎪᎢ, ᎢᏥᎦᏔᎰ <u>ᎪᎩ</u> ᎾᎥᏂᏳ ᎨᏒᎢ;","ᎪᎩ","","","","","","","","","","","gogi","","… uwanigalv hnaquo udage nigalisda, ale tsigalisduhvsgoi, itsigataho <u>gogi</u> navniyu gesvi;","","","","","","gogi","","","","","","","rrd","","","","","2019-12-09 12:15:56"
101011,1,"","He is smoking","goghsga","","","vt","","","","ᎪᎩᏍᎦ","gogisga","ᎪᎩᏍᎦ","hogi","ᎰᎩ","uwogihsdi","ᎤᏬᎩᏍᏗ","uwogigisvi","ᎤᏬᎩᎩᏒᎢ","gogihsgoi","ᎪᎩᏍᎪᎢ","gogisga","","","gogisga","hogi","uwogisdi","uwogigisvi","gogisgoi","gogh³sga","","gogịɂsga","hogị","uwogih³sdi","uwogị³gịsv²³ɂi","gogih³sgo³ɂi","rrd","","","","","2018-12-22 15:22:31"
101012,2,"","After a while.; A while ago","gohi","","","pt","… who <u>after a little time</u> came to <em>Christian</em>, and asked him what he would have?","[ᏧᏁᎶᏗ ᏚᏂᎩᏒᏒᎢ]","… ᎾᏍᎩᏃ <u>ᎪᎯ</u> ᎢᏴᏛ ᎤᎷᏤᎸᎩ ᏧᏁᎶᏗ, ᎠᎴ ᎢᏳᏍᏗ ᎤᎸᏏᎸ ᎤᏛᏛᏅᎩ.","ᎪᎯ","","","","","","","","","","","gohi","","… nasgino <u>gohi</u> iyvdv ulutselvgi tsunelodi, ale iyusdi ulvsilv udvdvnvgi.","","","","","","gohi","","","","","","","rrd","","","","","2019-12-09 12:15:56"
101013,1,"","Butternut.; White walnut.; biol. <em>Juglans cinerea.</em>","kohi","","","n","","","","ᎪᎯ","","","","","","","","","","","gohi","","","","","","","","kohi","","","","","","","rrd","","","","","2018-12-22 15:22:31"
101014,1,"","After a while","gohigila","","","pt","","","","ᎪᎯᎩᎳ","","","","","","","","","","","gohigila","","","","","","","","gọhịgịla","","","","","","","rrd","","","","","2018-12-22 15:22:31"
101015,1,"","Later","gohiyu","","","pt","","","","ᎪᎯᏳ","","","","","","","","","","","gohiyu","","","","","","","","gọhiyu","","","","","","","rrd","","","","","2018-12-22 15:22:31"
101016,2,"","He agrees.; He believes","gohiyuhvsga","","","vt","for God did so love the world, that His Son — the only begotten — He gave, that every one who <u>is believing</u> in him may not perish, but may have life age-during.","[ᏣᏂ 3:16]","ᎾᏍᎩᏰᏃ ᏂᎦᎥᎩ ᎤᏁᎳᏅᎯ ᎤᎨᏳᏒᎩ ᎡᎶᎯ, ᏕᎤᏲᏒᎩ ᎤᏤᎵᎦ ᎤᏪᏥ ᎾᏍᎩ ᎤᏩᏒᎯᏳ ᎤᏕᏁᎸᎯ, ᎩᎶ ᎾᏍᎩ <u>ᏱᎪᎯᏳᎲᏍᎦ</u> ᎤᏲᎱᎯᏍᏗᏱ ᏂᎨᏒᎾ, ᎬᏂᏛᏉᏍᎩᏂ ᎤᏩᏛᏗ.","ᎪᎯᏳᎲᏍᎦ","goiyuhvsga","ᎪᎢᏳᎲᏍᎦ","hohiyuhvga","ᎰᎯᏳᎲᎦ","uwohiyhdi","ᎤᏬᎯᏳᏗ","uwohiyuhnvi","ᎤᏬᎯᏳᏅᎢ","gohiyuhvsgoi","ᎪᎯᏳᎲᏍᎪᎢ","gohiyuhvsga","","nasgiyeno nigavgi unelanvhi ugeyusvgi elohi, deuyosvgi utseliga uwetsi nasgi uwasvhiyu udenelvhi, gilo nasgi <u>yigohiyuhvsga</u> uyohuhisdiyi nigesvna, gvnidvquosgini uwadvdi.","goiyuhvsga","hohiyuhvga","uwohiyudi","uwohiyunvi","gohiyuhvsgoi","gọhi³yụhvsga","","gọɂi³yụhvsga","họhi³yụhvga","uwọhi³yhdi","uwọhi³yụɂhnv²³ɂi","gọhi³yụhvsgo³ɂi","rrd","","","","","2019-12-09 12:15:56"
101017,2,,"He is dropping it (a solid).; He is knocking it (a solid) off","gohohndiha",,,"vt",,,,"ᎪᎰᎾᏗᎭ","goohndiha","ᎪᎣᎾᏗᎭ","hohohnda","ᎰᎰᎾᏓ","uwohohndohdi","ᎤᏬᎰᎾᏙᏗ","uwohohntanvi","ᎤᏬᎰᎾᏔᏅᎢ","gohohndisgoi","ᎪᎰᎾᏗᏍᎪᎢ","gohonadiha",,,,"hohonada","uwohonadodi","uwohonatanvi","gohonadisgoi","gohọ³hndịha",,"gọɂọ³hndịha","hohọ³hnda","uwohọ³hndohdi","uwohọ³hntạnv²³ɂi","gohọ³hndịsgo³ɂi","rrd",,,"","","2020-06-02 21:31:46"
101018,2,"","He is falling.; It (a solid) is falling","gohosga","","","vi","then the soldiers did cut off the ropes of the boat, and <u>suffered it to fall off</u>.","[ᎨᏥᏅᏏᏛ ᏄᎾᏛᏁᎵᏙᎸᎢ 27:32]","ᎿᏉᏃ ᎠᏂᏯᏫᏍᎩ ᏚᏂᎦᎵᏒᎩ ᎠᏍᏕᏱᏛ ᎤᏍᏗ ᏥᏳ ᎦᏙᏌᏗᏍᏛᎢ, ᎠᎴ ᎾᏍᎩ <u>ᎤᏬᎰᏒᎩ</u>.","ᎪᎰᏍᎦ","goosga","ᎪᎣᏍᎦ","hohohi","ᎰᎰᎯ","uwohohisdi","ᎤᏬᎰᎯᏍᏗ","uwohosvi","ᎤᏬᎰᏒᎢ","gohosgoi","ᎪᎰᏍᎪᎢ","gohosga","","hnaquono aniyawisgi dunigalisvgi asdeyidv usdi tsiyu gadosadisdvi, ale nasgi <u>uwohosvgi</u>.","goosga","hohohi","uwohohisdi","uwohosvi","gohosgoi","gohosga","","gọɂosga","hohohi","uwohohịsdi","uwohosv²³ɂi","gohosgo³ɂi","rrd","","","","","2019-12-09 12:15:56"
101019,1,"","He is dropping it (a liquid).; He is knocking it (a liquid) off","gohvhndiha","","","vt","","","","ᎪᎲᎾᏗᎭ","govhndiha","ᎪᎥᎾᏗᎭ","hohvhnda","ᎰᎲᎾᏓ","uwohvhndohdi","ᎤᏬᎲᎾᏙᏗ","uwohvhntanvi","ᎤᏬᎲᎾᏔᏅᎢ","gohvhndisgoi","ᎪᎲᎾᏗᏍᎪᎢ","gohvnadiha","","","govnadiha","hohvnada","uwohvnadodi","uwohvnatanvi","gohvnadisgoi","gohvhndịha","","gọɂvhndịha","hohvhnda","uwohvhndohdi","uwohvhntạnv²³ɂi","gohvhndịsgo³ɂi","rrd","","","","","2018-12-22 15:22:32"
101020,1,"","Knoxville, TN","kohvdadahla","","","n","","","","ᎪᎲᏓᏓᎳ","","","","","","","","","","","gohvdadala","","","","","","","","kọhṿdadahla","","","","","","","rrd","","","","","2018-12-22 15:22:32"
101021,2,"","Winter","gola","","","n","and pray ye that your flight may not be <u>in winter</u>, nor on a sabbath;","[ᎹᏚ 24:20]","ᎠᎴ ᎢᏣᏓᏙᎵᏍᏗᏍᎨᏍᏗ ᎢᏥᏔᏲᎯᎮᏍᏗ <u>ᎪᎳ</u> ᎠᎴ ᎤᎾᏙᏓᏆᏍᎬ ᎢᏣᎵᏍᏗᏱ ᏂᎨᏒᎾ ᎢᏳᎵᏍᏙᏗᏱ.","ᎪᎳ","","","","","","","","","","","gola","","ale itsadadolisdisgesdi itsitayohihesdi <u>gola</u> ale unadodaquasgv itsalisdiyi nigesvna iyulisdodiyi.","","","","","","gola","","","","","","","rrd","","","","<em>Note: 1st new moon in October to the 1st new moon in April.</em>","2019-12-09 12:15:56"
101022,2,"","A bone","kola","","","n","and Laban saith to him, 'Only <u>my bone</u> and my flesh [art] thou;' …","[ᎼᏏ ᎢᎬᏱᏱ 29:14]","ᎴᏆᏂᏃ ᎯᎠ ᏄᏪᏎᎴᎢ, ᎤᏙᎯᏳᎯᏯ ᏂᎯ ᎠᏴ <u>ᏗᎩᎪᎳ</u> ᎠᎴ ᎠᏴ ᎠᎩᏇᏓᎸᎢ …","ᎪᎳ","","","","","","","","","","","gola","","lequanino hia nuweselei, udohiyuhiya nihi ayv <u>digigola</u> ale ayv agiquedalvi …","","","","","","kola","","","","","","","rrd","","","","","2019-12-09 12:15:56"
101023,1,"","Boneset (plant).; Snakeroot.; biol. <em>Eupetorium spp.</em>","kolakagisdi","","","n","","","","ᎪᎳᎧᎩᏍᏗ","","","","","","","","","","","golakagisdi","","","","","","","","kolạkạgisdi","","","","","","","rrd","","","","","2018-12-22 15:22:32"
101024,6,,"He is acquainted with him.; He is understanding it.; He is recognizing it","golhga",,,"vt","… neither do <u>I understand</u> what thou sayest …","[ᎹᎦ 14:68]","… ᎥᏝ ᎠᎴ <u>ᏱᎪᎵᎦ</u> ᏂᏪᏍᎬᎢ. …","ᎪᎵᎦ","tsiyoliga, goliga","ᏥᏲᎵᎦ, ᎪᎵᎦ","hiyolhgi, holhgi","ᎯᏲᎵᎩ, ᎰᎵᎩ","uwolisdi","ᎤᏬᎵᏍᏗ","uwolhtsvi","ᎤᏬᎵᏨᎢ","golhgoi","ᎪᎵᎪᎢ","goliga",,"… vtla ale <u>yigoliga</u> niwesgvi. …","tsiyoliga, goliga","hiyoligi, holigi","uwolisdi","uwolitsvi","goligoi","golhga",,"tsiyolịɂga, golịɂga","hịyolhgi, holhgi","uwolihsdi","uwolhtsv²³ɂi","golhgo³ɂi","rrd",,,"","","2020-04-20 01:00:46"
101025,1,"","Swift water.; Water that is moving swiftly","golisdayvi","","","n","","","","ᎪᎵᏍᏓᏴᎢ","","","","","","","","","","","golisdayvi","","","","","","","","gọlịsdayṿɂi","","","","","","","rrd","","","","","2018-12-22 15:22:32"
101026,1,"","Boney","kolvhv","","","adj","","","","ᎪᎸᎲ","","","","","","","","","","","golvhv","","","","","","","","kọlṿhv","","","","","","","rrd","","","","","2018-12-22 15:22:32"
101027,1,"","Raven","kolvnv","","","n","","","","ᎪᎸᏅ","","","","","","","","","","","golvnv","","","","","","","","kolṿnv","","","","","","","rrd","","","","","2018-12-22 15:22:33"
101028,1,"","Raven mocker","kolvnv ahyelisgi","","","n","","","","ᎪᎸᏅ ᎠᏰᎵᏍᎩ","","","","","","","","","","","golvnv ayelisgi","","","","","","","","kolṿnṿ ahyelisgi","","","","","","","rrd","","","","","2018-12-22 15:22:33"
101029,1,"","Raven's Place (Big Cove)","kolvnvyi","","","n","","","","ᎪᎸᏅᏱ","","","","","","","","","","","golvnvyi","","","","","","","","kolṿnvyi","","","","","","","rrd","","","","","2018-12-22 15:22:33"
101030,1,"","Ashes","kosda","","","n","","","","ᎪᏍᏓ","","","","","","","","","","","gosda","","","","","","","","kọsda","","","","","","","rrd","","","","","2018-12-22 15:22:33"
101031,1,"","Narrowleaf plantain.; biol. <em>Plantago lanceolata.</em>","gosdanisdi","","","n","","","","ᎪᏍᏓᏂᏍᏗ","","","","","","","","","","","gosdanisdi","","","","","","","","gosda³nịsdi","","","","","","","rrd","","","","","2018-12-22 15:22:33"
101032,1,"","Blunt","gosdiyuhli","","","adj","","","","ᎪᏍᏗᏳᎵ","","","","","","","","","","","gosdiyuli","","","","","","","","gọsdiyuhli","","","","","","","rrd","","","","","2018-12-22 15:22:33"
101033,1,"","Rabbit tobacco.; biol. <em>Pseudognaphalium obtusifolium.</em>","kosdiyusdi","","","n","","","","ᎪᏍᏗᏳᏍᏗ","","","","","","","","","","","gosdiyusdi","","","","","","","","kọsdiyụsdi","","","","","","","rrd","","","","","2018-12-22 15:22:33"
101034,2,,"In ashes","kosduhi",,,"n",,,,"ᎪᏍᏚᎯ",,,,,,,,,,,"gosduhi",,,,,,,,"kosdụhi",,,,,,,"rrd",,,"","","2020-05-19 22:08:02"
101035,1,"","Elderberry.; American black elderberry.; biol. <em>Sambucus canadensis.</em>","gosvga","","","n","","","","ᎪᏒᎦ","","","","","","","","","","","gosvga","","","","","","","","gosvɂga","","","","","","","rrd","","","","","2018-12-22 15:22:33"
101036,1,"","Window lock","gosvhnaldisdiyu","","","n","","","","ᎪᏒᎾᎳᏗᏍᏗᏳ","","","","","","","","","","","gosvnaladisdiyu","","","","","","","","gọsvhnạldịsdiyu","","","","","","","rrd","","","","","2018-12-22 15:22:33"
101037,1,"","Butter.; Margarine","gosvnv","","","n","","","","ᎪᏒᏅ","","","","","","","","","","","gosvnv","","","","","","","","gọsvnv","","","","","","","rrd","","","","","2018-12-22 15:22:33"
101038,1,"","He is creating.; He is forming","gosvsga","","","vt","","","","ᎪᏒᏍᎦ","gosvsga","ᎪᏒᏍᎦ","hosvna","ᎰᏒᎾ","uwosvhdi","ᎤᏬᏒᏗ","uwosvhnvi","ᎤᏬᏒᏅᎢ","gosvsgoi","ᎪᏒᏍᎪᎢ","gosvsga","","","gosvsga","hosvna","uwosvdi","uwosvnvi","gosvsgoi","gọ³svsga","","gọsvsga","họ³svna","uwọ³svhdi","uwọ³svhnv²³ɂi","gọ³svsgo³ɂi","rrd","","","","","2018-12-22 15:22:34"
101039,1,"","Shovel.; Spade","kodesgi","","","n","","","","ᎪᏕᏍᎩ","","","","","","","","","","","godesgi","","","","","","","","kodẹsgi","","","","","","","rrd","","","","","2018-12-22 15:22:34"
101040,1,"","Shovel.; Spade","kodesgi","","","n","","","","ᎪᏕᏍᎩ","","","","","","","","","","","godesgi","","","","","","","","kọdesgi","","","","","","","rrd","","","","","2018-12-22 15:22:34"
101041,1,"","He is swelling","ktisga","","","vi","","","","ᎪᏘᏍᎦ","gotisga","ᎪᏘᏍᎦ","hohtihi","ᎰᏘᎯ","uwhtisi","ᎤᏬᏘᏏ","uwhtisvi","ᎤᏬᏘᏒᎢ","ktisgoi","ᎪᏘᏍᎪᎢ","gotisga","","","gotisga","hotihi","uwotisi","uwotisvi","gotisgoi","ktisga","","gọɂtisga","hohtihi","uwhtisi","uwhtisv²³ɂi","ktisgo³ɂi","rrd","","","","","2018-12-22 15:22:34"
101042,1,"","He is erasing","kowelagia","","","vt","","","","ᎪᏪᎳᎩᎠ","gowelagia","ᎪᏪᎳᎩᎠ","hohwelagi","ᎰᏪᎳᎩ","uhwowelagisdi","ᎤᏬᏪᎳᎩᏍᏗ","uhwowelagisvi","ᎤᏬᏪᎳᎩᏒᎢ","kowelagisgoi","ᎪᏪᎳᎩᏍᎪᎢ","gowelagia","","","gowelagia","howelagi","uwowelagisdi","uwowelagisvi","gowelagisgoi","kọwelạgịɂa","","gọɂwelạgịɂa","hohwelạgi","uhwọwelạgịsdi","uhwọwelạgịsv²³ɂi","kọwelạgịsgo³ɂi","rrd","","","","","2018-12-22 15:22:34"
101043,2,"","Paper.; Book.; Letter","gohweli","","","n","All who are learning are studying <u>the book</u>.","[ᏣᎳᎩ ᏔᎵᏁ ᏗᏂᏂᏙᎯ ᏗᏕᏲᏙᏗ]","ᏂᎦᏓ ᏦᏣᏕᎶᏆᏍᎩ ᏙᏥᎪᎵᏰᏍᎪ <u>ᏗᎪᏪᎵ</u>.","ᎪᏪᎵ","","","","","","","","","","","goweli","","nigada tsotsadeloquasgi dotsigoliyesgo <u>digoweli</u>.","","","","","","gohweli","","","","","","","rrd","","","","","2019-12-09 12:15:56"
101044,3,,"He is writing","gohwelia",,,"vt","… And Jesus, having stooped down, with the finger <u>he was writing</u> on the ground,","[ᏣᏂ 8:6]","… ᎠᏎᏃ ᏥᏌ ᎤᏗᏌᏓᏛᎩ, ᎦᏰᏌᏛᏃ ᎤᏩᏔᏅᎩ <u>ᎤᏬᏪᎳᏅᎩ</u> ᎦᏙᎯ.","ᎪᏪᎵᎠ","gowelia","ᎪᏪᎵᎠ","hohwelaga","ᎰᏪᎳᎦ","uwohwelodi","ᎤᏬᏪᎶᏗ","uwohwelanvi","ᎤᏬᏪᎳᏅᎢ","gohwelsgoi","ᎪᏪᎳᏍᎪᎢ","gowelia",,"… aseno tsisa udisadadvgi, gayesadvno uwatanvgi <u>uwowelanvgi</u> gadohi.","gowelia","howelaga","uwowelodi","uwowelanvi","gowelasgoi","gohwelịɂa",,"gọwelịɂa","hohwelạɂga","uwohwelo³ɂdi","uwohwelạɂnv²³ɂi","gohwelɂsgo³ɂi","rrd",,,"","","2020-08-15 21:44:55"
101045,1,"","Check (written payment document)","gohweli adela tsega","","","n","","","","ᎪᏪᎵ ᎠᏕᎳ ᏤᎦ","","","","","","","","","","","goweli adela tsega","","","","","","","","gohwelị ạdelạ tsega","","","","","","","rrd","","","","","2018-12-22 15:22:34"
101046,1,"","Bible","gohweli galvkwdi","","","n","","","","ᎪᏪᎵ ᎦᎸᏉᏗ","","","","","","","","","","","goweli galvquodi","","","","","","","","gohweɂlị gạlṿkwdi","","","","","","","rrd","","","","","2018-12-22 15:22:34"
101047,1,"","Mailman","gohwelidigahnidohi","","","n","","","","ᎪᏪᎵᏗᎦᏂᏙᎯ","","","","","","","","","","","gowelidiganidohi","","","","","","","","gohwelịdigahnịdohi","","","","","","","rrd","","","","","2018-12-22 15:22:34"
101048,1,"","Songbook.; Hymnal","gohweli dikanogisdi","","","n","","","","ᎪᏪᎵ ᏗᎧᏃᎩᏍᏗ","","","","","","","","","","","goweli dikanogisdi","","","","","","","","gohwelị dịkạnogisdi","","","","","","","rrd","","","","","2018-12-22 15:22:34"
101049,1,"","Vote.; Ballot","gohweli tsusdi","","","n","","","","ᎪᏪᎵ ᏧᏍᏗ","","","","","","","","","","","goweli tsusdi","","","","","","","","gohwelị tsusdi","","","","","","","rrd","","","","","2018-12-22 15:22:35"
101050,1,"","Coffee","kowi","","","n","","","","ᎪᏫ","","","","","","","","","","","gowi","","","","","","","","kowi","","","","","","","rrd","","","","<em>English borrowing.</em>","2018-12-22 15:22:35"
101051,1,"","Sleeve","gohyadvi","","","n","","","","ᎪᏯᏛᎢ","","","","","","","","","","","goyatvi","","","","","","","","gohyạdṿɂi","","","","","","","rrd","","","","","2018-12-22 15:22:35"
101052,1,"","He is washing it (something long)","guiloa","","","vt","","","","ᎫᎢᎶᎠ","guiloa","ᎫᎢᎶᎠ","huilotsa","ᎱᎢᎶᏣ","uwuilosdi","ᎤᏭᎢᎶᏍᏗ","uwuilovi","ᎤᏭᎢᎶᎥᎢ","guilosgoi","ᎫᎢᎶᏍᎪᎢ","guiloa","","","guiloa","huilotsa","uwuilosdi","uwuilovi","guilosgoi","gụɂilọɂa","","gụɂilọɂa","hụɂilọtsa","uwụɂilọsdi","uwụɂilọɂv²³ɂi","gụɂilọsgo³ɂi","rrd","","","","","2018-12-22 15:22:35"
101053,1,"","He is taking it (a solid) from a liquid","gugia","","","vt","","","","ᎫᎩᎠ","gugia","ᎫᎩᎠ","hugi","ᎱᎩ","uwugisdi","ᎤᏭᎩᏍᏗ","uwugisvi","ᎤᏭᎩᏒᎢ","gugisgoi","ᎫᎩᏍᎪᎢ","gugia","","","gugia","hugi","uwugisdi","uwugisvi","gugisgoi","gugịɂa","","gugịɂa","hugi","uwugịsdi","uwugịsv²³ɂi","gugịsgo³ɂi","rrd","","","","","2018-12-22 15:22:35"
101054,2,"","Bottle.; Tick.; Vial","gugu","","","n","and one of the four living creatures did give to the seven messengers seven golden <u>vials</u>, …","[ᎠᏥᎾᏄᎪᏫᏎᎸᎢ 15:7]","ᎠᏏᏴᏫᏃ ᎾᏍᎩ Ꮎ ᏅᎩ ᎢᏯᏂᏛ ᎨᏒ ᏗᏅᏃᏛ ᎦᎵᏉᎩ ᎢᏯᏂᏛ ᏗᏂᎧᎿᏩᏗᏙᎯ ᏚᏁᎸᎩ ᎦᎵᏉᎩ <u>ᎫᎫ</u> ᎠᏕᎸᏓᎶᏂᎨ ᏗᎪᏢᏔᏅᎯ, …","ᎫᎫ","","","","","","","","","","","gugu","","asiyvwino nasgi na nvgi iyanidv gesv dinvnodv galiquogi iyanidv dinikahnawadidohi dunelvgi galiquogi <u>gugu</u> adelvdalonige digotlvtanvhi, …","","","","","","gugu","","","","","","","rrd","","","","","2019-12-09 12:15:56"
101055,1,"","He is in a liquid.; It (a solid) is in a liquid","guha","","","vi","","","","ᎫᎭ","gua","ᎫᎠ","huhesdi","ᎱᎮᏍᏗ","uwuhesdi","ᎤᏭᎮᏍᏗ","uwuhesdvi","ᎤᏭᎮᏍᏛᎢ","guhoi","ᎫᎰᎢ","guha","","","gua","huhesdi","uwuhesdi","uwuhestvi","guhoi","gụha","","gụɂa","hụhesdi","uwụhesdi","uwụhesdv²³ɂi","gụho³ɂi","rrd","","","","","2018-12-22 15:22:35"
101056,1,"","He is washing it (a solid)","guhiloa","","","vt","","","","ᎫᎯᎶᎠ","guiloa","ᎫᎢᎶᎠ","huhilotsa","ᎱᎯᎶᏣ","uwuhilosdi","ᎤᏭᎯᎶᏍᏗ","uwuhilovi","ᎤᏭᎯᎶᎥᎢ","guhilosgoi","ᎫᎯᎶᏍᎪᎢ","guhiloa","","","guiloa","huhilotsa","uwuhilosdi","uwuhilovi","guhilosgoi","gụ³hiloɂa","","gụɂiloɂa","hụ³hilotsa","uwụ³hilosdi","uwụ³hiloɂv²³ɂi","gụ³hilosgo³ɂi","rrd","","","","","2018-12-22 15:22:35"
101057,2,"","Acorn","gule","","","n","Help the squirrel walk his <u>acorns</u> to where they go.","[ᏣᎳᎩ ᏔᎵᏁ ᏗᏂᏂᏙᎯ ᏗᏕᏲᏙᏗ]","ᎯᏍᏕᎳ ᏌᎶᎵ <u>ᎫᎴ</u> ᏗᎲᎢ ᏭᎷᎯᏍᏗᎢ.","ᎫᎴ","","","","","","","","","","","gule","","hisdela saloli <u>gule</u> dihvi wuluhisdii.","","","","","","gule","","","","","","","rrd","","","","","2019-12-09 12:15:56"
101058,2,"","Mourning dove.; Turtle dove.; biol. <em>Zenaida macroura.</em>","gulehdisgohnihi","","","n","… and the Spirit as <u>a dove</u> coming down upon him;","[ᎹᎦ 1:10]","… ᎠᎴ ᎠᏓᏅᏙ <u>ᎫᎴᏗᏍᎪᏂᎯ</u> ᎾᏍᎩᏯᎢ, ᏧᏠᎠᏏᏗᏎ ᎾᏍᎩ ᎤᏪᏯᎸᏤᎢ.","ᎫᎴᏗᏍᎪᏂᎯ","","","","","","","","","","","guledisgonihi","","… ale adanvdo <u>guledisgonihi</u> nasgiyai, tsutloasidise nasgi uweyalvtsei.","","","","","","gulehdịsgohnịhi","","","","","","","rrd","","","","","2019-12-09 12:15:56"
101059,1,"","Red oak.; biol. <em>Quercus falcata.</em>","guletsunsdi","","","n","","","","ᎫᎴᏧᎾᏍᏗ","","","","","","","","","","","guletsunasdi","","","","","","","","gulẹtsunsdi","","","","","","","rrd","","","","","2018-12-22 15:22:35"
101060,1,"","Guineafowl.; biol. <em>Numida meleagris.</em>","gugwe diganasai","","","n","","","","ᎫᏇ ᏗᎦᎾᏌᎢ","","","","","","","","","","","guque diganasai","","","","","","","","gugwẹ dịganạsạɂi","","","","","","","rrd","","","","","2018-12-22 15:22:35"
101061,1,"","He is covering it","gusavsga","","","vt","","","","ᎫᏌᎥᏍᎦ","gusavsga","ᎫᏌᎥᏍᎦ","husavga","ᎱᏌᎥᎦ","uwusadi","ᎤᏭᏌᏗ","uwusanvi","ᎤᏭᏌᏅᎢ","gusavsgoi","ᎫᏌᎥᏍᎪᎢ","gusavsga","","","gusavsga","husavga","uwusadi","uwusanvi","gusavsgoi","gu³sạɂvsga","","gu³sạɂṿɂsga","hu³sạɂvga","uwu³sadi","uwu³sạɂnv²³ɂi","gu³sạɂvsgo³ɂi","rrd","","","","","2018-12-22 15:22:36"
101062,1,"","He is uncovering it","gusagia","","","vt","","","","ᎫᏌᎩᎠ","gusagia","ᎫᏌᎩᎠ","husagi","ᎱᏌᎩ","uwusagisdi","ᎤᏭᏌᎩᏍᏗ","uwusagisvi","ᎤᏭᏌᎩᏒᎢ","gusagisgoi","ᎫᏌᎩᏍᎪᎢ","gusagia","","","gusagia","husagi","uwusagisdi","uwusagisvi","gusagisgoi","gusạgị³ɂa","","gusạgị³ɂa","husạgị","uwusạgị³sdi","uwusạgị³sv²³ɂi","gusạgị³sgo³ɂi","rrd","","","","","2018-12-22 15:22:36"
101063,2,,"Beech.; American beech.; biol. <em>Fagus grandifolia.</em>","kusi",,,"n",,,,"ᎫᏏ",,,,,,,,,,,"gusi",,,,,,,,"kusi",,,,,,,"rrd",,,"","","2020-05-19 22:13:52"
101064,1,"","He is mixing liquids","gusdiha","","","vt","","","","ᎫᏍᏗᎭ","gusdiha","ᎫᏍᏗᎭ","husda","ᎱᏍᏓ","uwusdohdi","ᎤᏭᏍᏙᏗ","uwusdanvi","ᎤᏭᏍᏓᏅᎢ","gusdisgoi","ᎫᏍᏗᏍᎪᎢ","gusdiha","","","gusdiha","husda","uwusdodi","uwusdanvi","gusdisgoi","gụ³sdịha","","gụsdịha","hụ³sda","uwụ³sdohdi","uwụ³sdạɂnv²³ɂi","gụ³sdịsgo³ɂi","rrd","","","","","2018-12-22 15:22:36"
101065,1,"","He is unplugging it","gudalagia","","","vt","","","","ᎫᏓᎳᎩᎠ","gudalagia","ᎫᏓᎳᎩᎠ","hudalagi","ᎱᏓᎳᎩ","uwudalagisdi","ᎤᏭᏓᎳᎩᏍᏗ","uwudalagisvi","ᎤᏭᏓᎳᎩᏒᎢ","gudalagisgoi","ᎫᏓᎳᎩᏍᎪᎢ","gudalagia","","","gudalagia","hudalagi","uwudalagisdi","uwudalagisvi","gudalagisgoi","gụdalạgiɂa","","gụdalạgiɂa","hụdalạgi","uwụdalạgisdi","uwụdalạgisv²³ɂi","gụdalạgisgo³ɂi","rrd","","","","","2018-12-22 15:22:36"
101066,1,"","He is plugging it in","gudalvvsga","","","vt","","","","ᎫᏓᎸᎥᏍᎦ","gudalvvsga","ᎫᏓᎸᎥᏍᎦ","hudalvvga","ᎱᏓᎸᎥᎦ","uwudalhdi","ᎤᏭᏓᎸᏗ","uwudalvnvi","ᎤᏭᏓᎸᏅᎢ","gudalvvsgoi","ᎫᏓᎸᎥᏍᎪᎢ","gudalvvsga","","","gudalvvsga","hudalvvga","uwudalvdi","uwudalvnvi","gudalvvsgoi","gudalvɂvsga","","gudalvɂṿɂsga","hudalvɂvga","uwudalhdi","uwudalvɂnv²³ɂi","gudalvɂvsgo³ɂi","rrd","","","","","2018-12-22 15:22:36"
